model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
cegb,california_housing,2,2,1,0.03125,1.1840586067669492,1.204435949687965,6
cegb,kin8nm,2,1,1,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,2,1,4,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,2,2,2,0.0078125,1.1220749409729727,1.1410828966518654,14
cegb,california_housing,4,4,2,0.03125,0.9765518778189951,0.9967990262674069,28
cegb,kin8nm,16,1,2,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,4,4,1,0.125,1.0778690788012046,1.0995719172390273,12
cegb,california_housing,64,64,8,0.0,0.18364766934782015,0.23492757180482068,3904
cegb,california_housing,128,4,1,0.25,1.0778690788012046,1.0995719172390273,12
cegb,kin8nm,16,1,1,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,1,8,0.25,0.06907644570634452,0.07109609713609565,1
ccp,wine,512,512,2,0.5,1.2802360586551225,0.45076923076923076,3584
cegb,kin8nm,128,1,8,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,128,18,4,0.015625,0.469169076930697,0.4972298788586069,444
cegb,california_housing,4,4,4,0.0078125,0.8719504161961901,0.8943340430246214,124
cegb,kin8nm,16,16,8,0.0,0.028290110143427583,0.033039498419649246,976
cegb,california_housing,128,12,2,0.0625,0.7319113618752011,0.7588531109708108,72
ccp,wine,512,512,4,0.0,0.15260571780707216,0.6576923076923077,89872
cegb,california_housing,8,1,1,0.5,1.327621723579905,1.347324659892472,1
cegb,kin8nm,64,64,2,0.0,0.03491096335047399,0.03803193484232209,448
cegb,kin8nm,1,1,1,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,256,1,2,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,256,1,1,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,512,1,4,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,1,1,2,0.0,1.2145301539886326,1.2337483039795372,7
cegb,california_housing,1024,39,2,0.0078125,0.4378077642146178,0.46584857616512015,271
cegb,california_housing,8,7,2,0.125,0.8862341846469332,0.906915561640453,37
cegb,california_housing,1,1,4,0.25,1.2355961376460167,1.2534761221923156,5
cegb,kin8nm,32,1,1,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,1,4,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,2,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,256,256,1,0.0,0.37900686180745496,0.405819920767702,768
cegb,california_housing,8,8,4,0.03125,0.6723803701964005,0.6976999458200299,208
cegb,kin8nm,2,2,8,0.0078125,0.06360830996260533,0.06548092029734409,6
cegb,kin8nm,4,1,2,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,1,8,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,256,4,4,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,california_housing,256,3,2,0.25,1.09572839341621,1.114240879145807,13
lgbm_base,kr-vs-kp,1024,1024,4,0.0,0.9956964006259781,0.9828125,24740
cegb,california_housing,256,11,4,0.0625,0.680216359669409,0.7020205374431427,149
cegb,california_housing,1024,32,1,0.03125,0.6492240303000508,0.6723931528164611,96
cegb,covtype,256,12,8,0.015625,0.772493647928504,0.7690162904572171,606
cegb,california_housing,16,1,2,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,32,32,1,0.0078125,0.6492240303000508,0.6723931528164611,96
lgbm_quant,kr-vs-kp,1024,1024,4,0.0,0.9937402190923318,0.9828125,24740
cegb,california_housing,1,1,8,0.0625,1.1626150191300462,1.1812143013465746,61
cegb,kin8nm,1,1,2,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,16,7,4,0.125,0.8396333782488427,0.8598468083692412,69
cegb,california_housing,32,1,4,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,16,15,8,0.03125,0.5058831829606891,0.5294005255524643,603
cegb,california_housing,8,8,8,0.0078125,0.5575398557707063,0.5804221856470552,488
cegb,covtype,512,512,4,0.0,0.8458076328126176,0.8405118628606835,15308
cegb,kin8nm,32,4,8,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,4,1,4,0.125,0.06907644570634452,0.07109609713609565,1
cegb,covtype,512,52,1,0.0078125,0.7331226374704448,0.7304974914589124,156
cegb,kin8nm,512,1,1,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,128,1,1,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,8,4,1,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,32,1,4,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,4,1,8,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,256,18,8,0.015625,0.4015654228304465,0.43018125320916034,876
cegb,california_housing,512,512,2,0.0,0.23188720588458106,0.2628091654046369,3584
cegb,kin8nm,512,1,2,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1,1,8,0.0,0.06295965685992808,0.06538889307292163,61
cegb,kin8nm,512,1,4,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,64,39,2,0.0078125,0.4378077642146178,0.46584857616512015,271
cegb,california_housing,32,7,8,0.125,0.8197573711541677,0.8399395087836652,101
cegb,kin8nm,128,128,4,0.0,0.017295446119251604,0.024513051291866192,3304
cegb,covtype,256,1,1,0.25,0.5121307892058888,0.5134807190864263,1
cegb,kin8nm,8,1,4,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,512,1,8,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,2,1,1,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,2,1,2,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,64,32,1,0.03125,0.6492240303000508,0.6723931528164611,96
cegb,kin8nm,512,4,8,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,2,1,4,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,2,2,8,0.25,1.1490090945303422,1.167995383308594,10
cegb,california_housing,4,4,2,0.015625,0.9765518778189951,0.9967990262674069,28
cegb,california_housing,2,2,1,0.015625,1.1840586067669492,1.204435949687965,6
cegb,kin8nm,16,4,2,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,california_housing,2,2,4,0.0,1.0593132083603463,1.080857258574948,62
cegb,california_housing,4,4,1,0.0625,1.0778690788012046,1.0995719172390273,12
cegb,california_housing,64,1,8,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,128,9,1,0.125,0.9084169311948082,0.9320404371902846,27
cegb,kin8nm,16,1,1,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,1,8,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,128,1,8,0.25,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,4,4,8,0.0,0.8121045903102183,0.8311745350459601,244
cegb,california_housing,128,22,4,0.0078125,0.39044331206214583,0.420726362597542,628
cegb,kin8nm,16,1,8,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,128,18,2,0.03125,0.6068822462690745,0.6335775665714034,124
cegb,california_housing,8,4,1,0.25,1.0778690788012046,1.0995719172390273,12
cegb,kin8nm,1,1,1,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,1,2,0.5,0.06907644570634452,0.07109609713609565,1
cegb,covtype,1024,9,2,0.03125,0.731192812531599,0.728260027710128,47
cegb,kin8nm,256,1,2,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,covtype,128,128,8,0.0,0.8442521551863238,0.8385928074146106,7808
cegb,kin8nm,256,1,1,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,512,3,4,0.25,1.09572839341621,1.114240879145807,13
cegb,kin8nm,1024,1,2,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,8,8,2,0.0625,0.8179522178624032,0.8414213836997262,52
cegb,covtype,1024,17,4,0.0078125,0.7632188705468268,0.7598168721977918,449
cegb,covtype,256,1,2,0.125,0.7296631519613432,0.7264442398216914,5
cegb,kin8nm,4,4,1,0.0,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,1024,1,4,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,1,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,2,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,1,4,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,4,1,2,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,1,8,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,8,8,4,0.015625,0.648711921731842,0.6730502990786124,246
cegb,california_housing,256,1,1,0.5,1.327621723579905,1.347324659892472,1
ccp,covtype,32,32,8,0.015625,1.2654039979264047,0.728285844599537,46
cegb,california_housing,256,7,2,0.125,0.8862341846469332,0.906915561640453,37
ccp,wine,256,256,1,0.0,1.0818343612798191,0.5615384615384615,5376
ccp,covtype,64,64,8,0.125,1.3857056791728541,0.5134807190864263,64
cegb,california_housing,256,14,4,0.03125,0.5444137217435732,0.5715632009129448,294
cegb,california_housing,1024,55,1,0.015625,0.5540928343053724,0.5779596600640875,165
cegb,california_housing,16,3,2,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,32,32,2,0.0,0.4725593596609104,0.5004066485647001,224
cegb,kin8nm,1,1,2,0.0078125,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,256,256,8,0.0,0.0033556623725171115,0.012534735826463186,15232
cegb,kin8nm,1024,1,8,0.5,0.06907644570634452,0.07109609713609565,1
lgbm_base,kr-vs-kp,1024,1024,2,0.0,0.991001564945227,0.984375,7096
cegb,california_housing,16,11,4,0.0625,0.680216359669409,0.7020205374431427,149
cegb,california_housing,16,16,8,0.015625,0.4079715787137268,0.43658416543334755,870
lgbm_quant,kr-vs-kp,1024,1024,2,0.0,0.9737871674491393,0.9734375,7096
cegb,california_housing,16,16,1,0.0,0.7890813704196586,0.8136083813470519,48
cegb,california_housing,32,3,4,0.25,1.09572839341621,1.114240879145807,13
cegb,kin8nm,4,1,4,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,64,1,0.0,0.04282051215940946,0.044642314955305185,192
cegb,california_housing,1024,1024,4,0.0,0.09740472604477274,0.1986682086666819,27674
cegb,kin8nm,512,1,1,0.25,0.06907644570634452,0.07109609713609565,1
ccp,california_housing,256,256,8,0.015625,0.46482196477184273,0.4881227910449683,450
cegb,kin8nm,128,4,1,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,covtype,512,1,8,0.25,0.5121307892058888,0.5134807190864263,1
cegb,kin8nm,32,4,4,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,8,8,2,0.0,0.05107833903056706,0.05321601596681545,56
cegb,kin8nm,4,1,8,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,256,21,8,0.0078125,0.3377284243094638,0.37200752809254284,1219
cegb,kin8nm,512,1,2,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,covtype,1024,1,1,0.125,0.6674203812748892,0.6648967754705128,3
cegb,kin8nm,1,1,8,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,512,1,4,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,512,1,2,0.5,1.327621723579905,1.347324659892472,1
cegb,kin8nm,128,1,4,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,1,4,0.25,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,32,11,8,0.0625,0.6437058273500655,0.664081546941423,283
cegb,covtype,256,9,4,0.03125,0.7360249048533914,0.7335697012985896,97
cegb,california_housing,64,64,4,0.0,0.24439472321884786,0.27925099443468726,1888
cegb,kin8nm,2,2,4,0.0078125,0.06360830996260533,0.06548092029734409,6
ccp,covtype,256,256,1,0.03125,1.361852031501671,0.6646644234658313,258
cegb,kin8nm,2,1,1,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,64,55,1,0.015625,0.5540928343053724,0.5779596600640875,165
cegb,kin8nm,512,1,8,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,2,1,2,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1024,1,8,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,16,16,4,0.0,0.036713554392344555,0.040147493066024574,496
cegb,kin8nm,1024,1,8,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,wine,1,7,2,0.5,0.43294208197036754,0.45076923076923076,7
cegb,kin8nm,1024,1024,1,0.0,0.037017889147693134,0.040393954096841204,3072
cegb,kin8nm,16,1,1,0.015625,0.06606371687997134,0.06802546627389565,3
ccp,wine,1024,1024,8,0.0078125,1.1947004429849775,0.5484615384615384,7200
cegb,kin8nm,128,1,8,0.125,0.06907644570634452,0.07109609713609565,1
cegb,wine,1,7,4,0.125,0.43294208197036754,0.45076923076923076,7
cegb,california_housing,64,3,8,0.25,1.09572839341621,1.114240879145807,13
cegb,kin8nm,8,1,8,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,128,16,1,0.0625,0.7890813704196586,0.8136083813470519,48
cegb,kin8nm,1024,4,8,0.0078125,0.059890298240104584,0.061533426162836566,12
ccp,wine,1024,1024,1,0.25,1.2802360586551225,0.45076923076923076,7168
ccp,california_housing,1024,1024,4,0.0078125,0.41578212874647286,0.4405581096238173,1320
cegb,wine,1,7,8,0.03125,0.43294208197036754,0.45076923076923076,71
cegb,kin8nm,16,1,8,0.25,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,128,29,2,0.015625,0.4965622690111672,0.523889636423488,201
cegb,wine,2,14,1,0.0078125,0.43294208197036754,0.45076923076923076,38
cegb,california_housing,128,128,8,0.0,0.143242821648966,0.21593208569097685,7808
ccp,california_housing,512,512,8,0.015625,0.46482196477184273,0.4881227910449683,706
cegb,kin8nm,64,1,2,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1,1,1,0.015625,0.06606371687997134,0.06802546627389565,3
ccp,covtype,64,64,2,0.0625,1.3857056791728541,0.5134807190864263,64
cegb,kin8nm,256,4,2,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,256,1,1,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,wine,2,7,4,0.5,0.43294208197036754,0.45076923076923076,7
cegb,california_housing,512,7,4,0.125,0.8396333782488427,0.8598468083692412,69
cegb,kin8nm,1024,1,2,0.25,0.06907644570634452,0.07109609713609565,1
cegb,wine,2,7,8,0.125,0.43294208197036754,0.45076923076923076,7
cegb,kin8nm,4,1,1,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,1,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1024,1,4,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,2,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,4,1,2,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,1,4,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,1,8,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,wine,4,28,1,0.03125,0.43294208197036754,0.45076923076923076,44
cegb,california_housing,256,4,1,0.25,1.0778690788012046,1.0995719172390273,12
cegb,wine,4,28,2,0.0078125,0.5247258033480854,0.5392307692307692,140
cegb,california_housing,256,12,2,0.0625,0.7319113618752011,0.7588531109708108,72
cegb,california_housing,256,18,4,0.015625,0.469169076930697,0.4972298788586069,444
cegb,kin8nm,1,1,4,0.0,0.06408457148801538,0.06632963774873578,31
cegb,wine,4,7,8,0.5,0.43294208197036754,0.45076923076923076,7
cegb,california_housing,1024,89,1,0.0078125,0.48102080336365916,0.5057104266109446,267
cegb,kin8nm,256,1,8,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1024,1,8,0.25,0.06907644570634452,0.07109609713609565,1
cegb,wine,8,7,1,0.125,0.43294208197036754,0.45076923076923076,7
cegb,wine,8,56,2,0.03125,0.5318452953627093,0.5446153846153846,104
cegb,wine,8,56,4,0.0078125,0.555512795843756,0.5515384615384615,584
cegb,kin8nm,4,1,4,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,wine,16,7,1,0.5,0.43294208197036754,0.45076923076923076,7
cegb,wine,16,7,2,0.125,0.43294208197036754,0.45076923076923076,7
cegb,kin8nm,64,1,1,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,1024,1,4,0.5,1.327621723579905,1.347324659892472,1
cegb,kin8nm,512,1,1,0.125,0.06907644570634452,0.07109609713609565,1
cegb,covtype,256,16,8,0.0078125,0.7883861973412735,0.7843257058767846,966
cegb,kin8nm,32,32,8,0.0,0.01897731331145402,0.02485650909417819,1952
cegb,kin8nm,128,128,2,0.0,0.03184900507968092,0.03569173797746142,882
cegb,kin8nm,1,1,8,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,4,4,8,0.0078125,0.059890298240104584,0.061533426162836566,12
ccp,wine,256,256,4,0.03125,1.2802360586551225,0.45076923076923076,1792
cegb,wine,16,63,4,0.03125,0.5358860881277661,0.5492307692307692,129
cegb,kin8nm,8,1,2,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,512,1,2,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,512,4,4,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,california_housing,512,3,2,0.25,1.09572839341621,1.114240879145807,13
cegb,kin8nm,128,1,4,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,1,4,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,2,2,8,0.0,0.057855669491160486,0.06068414902229359,122
cegb,kin8nm,2,1,1,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,512,512,1,0.0,0.34038748572705463,0.36722903847541766,1536
cegb,kin8nm,512,1,8,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,wine,16,112,8,0.0078125,0.6217048297094477,0.5723076923076923,1802
cegb,kin8nm,2,1,2,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,1024,1,8,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,wine,32,7,2,0.5,0.43294208197036754,0.45076923076923076,7
cegb,kin8nm,16,1,4,0.5,0.06907644570634452,0.07109609713609565,1
cegb,wine,32,7,4,0.125,0.43294208197036754,0.45076923076923076,7
cegb,wine,1,7,4,0.0625,0.43294208197036754,0.45076923076923076,15
cegb,wine,1,7,2,0.25,0.43294208197036754,0.45076923076923076,7
cegb,kin8nm,16,4,1,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,breastcancer,1,1,1,0.0,0.6329670329670329,0.6052631578947368,3
cegb,kin8nm,1024,1,8,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,8,1,8,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1024,1,1,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,128,1,8,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,wine,1,7,1,0.0,0.43294208197036754,0.45076923076923076,21
lgbm_base,breastcancer,4,4,4,0.0,0.9538461538461539,0.9210526315789473,60
lgbm_quant,breastcancer,4,4,4,0.0,0.9538461538461539,0.9210526315789473,60
cegb,wine,1,7,8,0.015625,0.4392918991725996,0.45384615384615384,203
cegb,wine,32,56,8,0.03125,0.5374254377525496,0.5484615384615384,152
cegb,kin8nm,16,1,8,0.125,0.06907644570634452,0.07109609713609565,1
cegb,wine,2,14,2,0.0,0.5210698479892245,0.5353846153846153,96
cegb,wine,64,210,1,0.0078125,0.5289590148162402,0.5423076923076923,346
cegb,kin8nm,64,1,2,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1,1,1,0.0078125,0.06606371687997134,0.06802546627389565,3
cegb,wine,64,7,4,0.5,0.43294208197036754,0.45076923076923076,7
cegb,wine,2,7,4,0.25,0.43294208197036754,0.45076923076923076,7
cegb,kin8nm,256,1,1,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,256,256,4,0.0,0.011898857567538288,0.020825028766221835,6262
cegb,california_housing,512,11,4,0.0625,0.680216359669409,0.7020205374431427,149
cegb,kin8nm,32,4,2,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,4,1,1,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,4,1,2,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,1,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,4,8,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,1024,1,2,0.125,0.06907644570634452,0.07109609713609565,1
